Example,Generated Java Code
215,"[PYTHON]
import numpy as np
from scipy.linalg import svd, lu, cholesky
from scipy.sparse.linalg import lsqr

def optimize_eigendecomposition(A, tol=1e-8):
    # Check if input matrix is symmetric within tolerance
    if np.allclose(A, A.T, atol=tol):
        # Use symmetric algorithm if input matrix is symmetric within tolerance
        return svd(A)
    else:
        # Otherwise use general purpose eigenvalue decomposition
        return lu(A)
[/PYTHON]
[R]
library(Matrix)
library(numDeriv)

optimize_eigendecomposition <- function(A, tol = 1e-8) {
  # Check if input matrix is symmetric within tolerance
  if (is.symmetric(A, tol)) {
    # Use symmetric algorithm if input matrix is symmetric within tolerance
    svd(A)
  } else {
    # Otherwise use general purpose eigenvalue decomposition
    lu(A)
  }
}
[/R]
[MATLAB]
function [V, D, VD] = optimize_eigendecomposition(A, tol)
  % Check if input matrix is symmetric within tolerance
  if issym(A, tol)
    % Use symmetric algorithm if input matrix is symmetric within tolerance
    [V, D] = svd(A);
  else
    % Otherwise use general purpose eigenvalue decomposition
    [VD, V] = lu(A);
  end
end
[/MATLAB]
[GNU Octave]
function [V, D, VD] = optimize_eigendecomposition(A, tol)
  % Check if input matrix is symmetric within tolerance
  if issym(A, tol)
    % Use symmetric algorithm if input matrix is symmetric within tolerance
    [V, D] = svd(A);
  else
    % Otherwise use general purpose eigenvalue decomposition
    [VD, V] = lu(A);
  end
end
[/GNU Octave]
[Julia]
function (V, D, VD) = optimize_eigendecomposition(A, tol)
  # Check if input matrix is symmetric within tolerance
  if issymmetric(A, tol)
    # Use symmetric algorithm if input matrix is symmetric within tolerance
    [V, D] = svd(A);
  else
    # Otherwise use general purpose eigenvalue decomposition
    [VD, V] = lu(A);
  end
end
[/Julia]
[Sage]
def optimize_eigendecomposition(A, tol):
    if A.is_symmetric(tol):
        # Use symmetric algorithm if input matrix is symmetric within tolerance
        return svd(A)
    else:
        # Otherwise use general purpose eigenvalue decomposition
        return lu(A)
[/Sage]
[Maxima]
optimize_eigendecomposition (A, tol):= block (tol, is_symmetric)
  is_symmetric := A.is_symmetric(tol);
  if is_symmetric then
    return svd(A);
  else
    return lu(A);
  end if;
end;
[/Maxima]
[Python 3]
from numpy import linalg as la
def optimize_eigendecomposition(A, tol=1e-8):
    is_symmetric = np.allclose(A, A.T, atol=tol)
    if is_symmetric:
        return la.svd(A)
    else:
        return la.lu(A)
[/Python 3]
[Rust]
use nalgebra::Matrix;

fn optimize_eigendecomposition(mat: Matrix<f64>) -> (Matrix<f64>, Matrix<f64>) {
    if mat.is_symmetric() {
        let svd = mat.svd();
        (svd.v, svd.d)
    } else {
        let lu = mat.lu();
        (lu.p, lu.l)
    }
}
[/Rust]"
216,"import java.util.ArrayList;
import java.util.List;

public class ComparisonListener {
    private List<ComparisonListener> matchListeners = new ArrayList<>();
    private List<ComparisonListener> compListeners = new ArrayList<>();
    private List<ComparisonListener> diffListeners = new ArrayList<>();

    public void addMatchListener(ComparisonListener listener) {
        this.matchListeners.add(listener);
    }

    public void addDifferenceListener(ComparisonListener listener) {
        this.diffListeners.add(listener);
    }

    public void fireComparisonPerformed(ComparisonEvent event) {
        if (event.getType() == ComparisonEvent.Type.MATCH) {
            for (ComparisonListener listener : matchListeners) {
                listener.comparisonPerformed(event);
            }
        } else if (event.getType() == ComparisonEvent.Type.COMPARISON) {
            for (ComparisonListener listener : compListeners) {
                listener.comparisonPerformed(event);
            }
        } else if (event.getType() == ComparisonEvent.Type.DIFFERENCE) {
            for (ComparisonListener listener : diffListeners) {
                listener.comparisonPerformed(event);
            }
        }
    }
}"
217,"[PYTHON]
class DataServerMessage:
    def __init__(self, m_id):
        self.m_id = m_id

    def encode(self):
        pass

    @staticmethod
    def createFrameDecoder():
        pass

    @property
    def type(self):
        return self.m_id

    @property
    def payload_data_buffer(self):
        return None

    @property
    def rpc_message(self):
        return None

    @property
    def has_payload(self):
        return False

    @property
    def decode(self):
        return self.m_id

    @property
    def get_encoded_length(self):
        return 0

    @staticmethod
    def validate(msg):
        pass
[/PYTHON]
[TESTS]
# Test case 1:
assert DataServerMessage(1).type == 1
# Test case 2:
assert DataServerMessage(2).payload_data_buffer is None
# Test case 3:
assert not DataServerMessage(3).has_payload
# Test case 4:
assert DataServerMessage(4).decode == 4
# Test case 5:
assert DataServerMessage(5).get_encoded_length() == 0
[/TESTS]"
218,"import java.util.ArrayList;
import java.util.List;

public class Matrix {
    private List<List<Double>> matrix;

    public Matrix(int rows, int cols) {
        this.matrix = new ArrayList<>();
        for (int i = 0; i < rows; i++) {
            List<Double> row = new ArrayList<>();
            for (int j = 0; j < cols; j++) {
                row.add(new Double(0));
            }
            matrix.add(row);
        }
    }

    public Matrix add(Matrix other) {
        if (this.matrix.size() != other.matrix.size() || this.matrix.get(0).size() != other.matrix.get(0).size()) {
            throw new IllegalArgumentException(""Matrices must be of the same size to be added"");
        }

        Matrix result = new Matrix(this.matrix.size(), this.matrix.get(0).size());
        for (int i = 0; i < this.matrix.size(); i++) {
            List<Double> row1 = this.matrix.get(i);
            List<Double> row2 = other.matrix.get(i);
            List<Double> resultRow = new ArrayList<>();
            for (int j = 0; j < row1.size(); j++) {
                resultRow.add(row1.get(j) + row2.get(j));
            }
            result.matrix.add(resultRow);
        }
        return result;
    }

    public Matrix subtract(Matrix other) {
        if (this.matrix.size() != other.matrix.size() || this.matrix.get(0).size() != other.matrix.get(0).size()) {
            throw new IllegalArgumentException(""Matrices must be of the same size to be subtracted"");
        }

        Matrix result = new Matrix(this.matrix.size(), this.matrix.get(0).size());
        for (int i = 0; i < this.matrix.size(); i++) {
            List<Double> row1 = this.matrix.get(i);
            List<Double> row2 = other.matrix.get(i);
            List<Double> resultRow = new ArrayList<>();
            for (int j = 0; j < row1.size(); j++) {
                resultRow.add(row1.get(j) - row2.get(j));
            }
            result.matrix.add(resultRow);
        }
        return result;
    }

    public Matrix multiply(Matrix other) {
        if (this.matrix.get(0).size() != other.matrix.size()) {
            throw new IllegalArgumentException(""Matrices must be compatible for multiplication"");
        }

        Matrix result = new Matrix(this.matrix.size(), other.matrix.get(0).size());
        for (int i = 0; i < this.matrix.size(); i++) {
            List<Double> row1 = this.matrix.get(i);
            for (int j = 0; j < other.matrix.get(0).size(); j++) {
                double sum = 0;
                for (int k = 0; k < row1.size(); k++) {
                    sum += row1.get(k) * other.matrix.get(k).get(j);
                }
                result.matrix.get(i).add(sum);
            }
        }
        return result;
    }

    public Matrix inverse() {
        double determinant = this.determinant();
        if (determinant == 0) {
            throw new ArithmeticException(""Determinant is zero, matrix cannot be inverted"");
        }

        Matrix result = new Matrix(this.matrix.size(), this.matrix.get(0).size());
        for (int i = 0; i < this.matrix.size(); i++) {
            for (int j = 0; j < this.matrix.get(i).size(); j++) {
                result.matrix.get(i).set(j, this.matrix.get(i).get(j) / determinant);
            }
        }
        return result;
    }

    public Matrix transpose() {
        Matrix result = new Matrix(this.matrix.get(0).size(), this.matrix.size());
        for (int i = 0; i < this.matrix.size(); i++) {
            List<Double> row1 = this.matrix.get(i);
            for (int j = 0; j < row1.size(); j++) {
                result.matrix.get(j).set(i, row1.get(j));
            }
        }
        return result;
    }

    public double determinant() {
        if (this.matrix.size() == 1) {
            return this.matrix.get(0).get(0);
        } else if (this.matrix.size() == 2) {
            return this.matrix.get(0).get(0) * this.matrix.get(1).get(1) - this.matrix.get(0).get(1) * this.matrix.get(1).get(0);
        } else {
            double determinant = 0;
            for (int i = 0; i < this.matrix.size(); i++) {
                List<Double> row = this.matrix.get(i);
                determinant += ((i % 2 == 0) ? 1 : -1) * row.get(0) * this.subMatrix(i).determinant();
            }
            return determinant;
        }
    }

    public Matrix subMatrix(int rowIndex) {
        Matrix result = new Matrix(this.matrix.size() - 1, this.matrix.get(0).size());
        for (int i = 0; i < this.matrix.size(); i++) {
            if (i == rowIndex) continue;
            List<Double> row1 = this.matrix.get(i);
            List<Double> resultRow = new ArrayList<>();
            for (int j = 0; j < row1.size(); j++) {
                resultRow.add(row1.get(j));
            }
            result.matrix.add(resultRow);
        }
        return result;
    }
}"
219,"import org.springframework.http.client.HttpComponentsClientHttpRequestFactory;
import org.springframework.security.oauth2.client.OAuth2RestTemplate;
import org.springframework.security.oauth2.client.resource.OAuth2ProtectedResourceDetails;
import org.springframework.security.oauth2.common.OAuth2AccessToken;
import org.springframework.security.oauth2.config.annotation.web.configuration.EnableOAuth2Client;
import org.springframework.security.oauth2.provider.authentication.OAuth2Authentication;
import org.springframework.security.oauth2.provider.token.IntrospectionConfigurationService;
import org.springframework.security.oauth2.provider.token.TokenCacheObject;
import org.springframework.util.Assert;

@EnableOAuth2Client
public class OAuth2RestTemplateConfig {

    @Bean
    public OAuth2RestTemplate oauth2RestTemplate(OAuth2ProtectedResourceDetails resource, HttpComponentsClientHttpRequestFactory factory) {
        return new OAuth2RestTemplate(resource, factory);
    }

    @Bean
    public IntrospectionConfigurationService introspectionConfigurationService() {
        return new IntrospectionConfigurationService();
    }

    @Bean
    public OAuth2Authentication loadAuthentication(IntrospectionAuthorityGranter introspectionAuthorityGranter) {
        return new OAuth2Authentication(introspectionAuthorityGranter);
    }

    @Bean
    public TokenCacheObject parseToken() {
        return new TokenCacheObject();
    }

    @Bean
    public Authentication createAuthentication(OAuth2AccessToken token) {
        return null;
    }

    @Bean
    public IntrospectionAuthorityGranter getIntrospectionAuthorityGranter() {
        return new IntrospectionAuthorityGranter();
    }

    @Bean
    public OAuth2AccessToken readAccessToken(TokenCacheObject cache, boolean cacheNonExpiringTokens) {
        return null;
    }

    @Bean
    public TokenCacheObject checkCache(Date cacheExpire, boolean isCacheTokens) {
        return new TokenCacheObject();
    }
}"
22,"public class Matrix {
    private int[][] data;

    public Matrix(int rows, int cols) {
        this.data = new int[rows][cols];
    }

    public Matrix inverse() {
        if (this.getRows() != this.getCols()) {
            throw new IllegalArgumentException(""Inverse of non-square matrix not supported"");
        }

        Matrix identity = Matrix.identity(this.getRows());
        Matrix current = this;
        while (!current.equals(identity)) {
            current = current.add(current.cofactor().multiply(changeSign()));
        }

        return current;
    }

    public int[][] getData() {
        return data;
    }

    public void setData(int[][] data) {
        this.data = data;
    }

    public int getRows() {
        return data.length;
    }

    public int getCols() {
        if (data.length == 0) {
            return 0;
        }
        return data[0].length;
    }

    public Matrix add(Matrix matrix) {
        if (this.getRows() != matrix.getRows() || this.getCols() != matrix.getCols()) {
            throw new IllegalArgumentException(""Incompatible matrices"");
        }

        int[][] result = new int[this.getRows()][this.getCols()];
        for (int i = 0; i < this.getRows(); i++) {
            for (int j = 0; j < this.getCols(); j++) {
                result[i][j] = this.data[i][j] + matrix.data[i][j];
            }
        }

        return new Matrix(result);
    }

    public Matrix subtract(Matrix matrix) {
        if (this.getRows() != matrix.getRows() || this.getCols() != matrix.getCols()) {
            throw new IllegalArgumentException(""Incompatible matrices"");
        }

        int[][] result = new int[this.getRows()][this.getCols()];
        for (int i = 0; i < this.getRows(); i++) {
            for (int j = 0; j < this.getCols(); j++) {
                result[i][j] = this.data[i][j] - matrix.data[i][j];
            }
        }

        return new Matrix(result);
    }

    public Matrix multiply(Matrix matrix) {
        if (this.getCols() != matrix.getRows()) {
            throw new IllegalArgumentException(""Incompatible matrices"");
        }

        int[][] result = new int[this.getRows()][matrix.getCols()];
        for (int i = 0; i < this.getRows(); i++) {
            for (int j = 0; j < matrix.getCols(); j++) {
                for (int k = 0; k < this.getCols(); k++) {
                    result[i][j] += this.data[i][k] * matrix.data[k][j];
                }
            }
        }

        return new Matrix(result);
    }

    public Matrix createSubMatrix(int row, int col) {
        if (row < 0 || row >= this.getRows() || col < 0 || col >= this.getCols()) {
            throw new IndexOutOfBoundsException(""Invalid sub-matrix indices"");
        }

        int[][] result = new int[this.getRows() - 1][this.getCols() - 1];
        for (int i = 0; i < this.getRows(); i++) {
            for (int j = 0; j < this.getCols(); j++) {
                if (i == row || j == col) {
                    continue;
                }
                result[i - (i > row ? 1 : 0)][j - (j > col ? 1 : 0)] = this.data[i][j];
            }
        }

        return new Matrix(result);
    }

    public double determinant() {
        if (this.getRows() != this.getCols()) {
            throw new IllegalArgumentException(""Determinant of non-square matrix not supported"");
        }

        if (this.getRows() == 1) {
            return this.data[0][0];
        } else if (this.getRows() == 2) {
            return this.data[0][0] * this.data[1][1] - this.data[0][1] * this.data[1][0];
        } else {
            double det = 0;
            for (int i = 0; i < this.getRows(); i++) {
                det += Math.pow(-1, i) * this.data[0][i] * this.createSubMatrix(0, i).determinant();
            }
            return det;
        }
    }

    public Matrix cofactor() {
        if (this.getRows() != this.getCols()) {
            throw new IllegalArgumentException(""Cofactor of non-square matrix not supported"");
        }

        int[][] result = new int[this.getRows()][this.getCols()];
        for (int i = 0; i < this.getRows(); i++) {
            for (int j = 0; j < this.getCols(); j++) {
                result[i][j] = Math.pow(-1, i + j) * this.createSubMatrix(i, j).determinant();
            }
        }

        return new Matrix(result);
    }

    public static Matrix identity(int size) {
        int[][] data = new int[size][size];
        for (int i = 0; i < size; i++) {
            data[i][i] = 1;
        }

        return new Matrix(data);
    }

    public static double changeSign() {
        return -1;
    }
}"
220,"package com.fileutils;

import java.io.File;
import java.util.ArrayList;
import java.util.List;

public class FileUtils {
    public static void main(String[] args) {
        String pattern = ""patternToFind"";
        String fileNameWithoutExtension = getFileNameWithoutExtension(""file.txt"");
        List<DataSource> files = collectFiles(""path/to/files"", pattern);
        for (DataSource file : files) {
            System.out.println(file.getName());
        }
    }

    private static String getFileNameWithoutExtension(String fileName) {
        int index = fileName.lastIndexOf(""."");
        return fileName.substring(0, index);
    }

    private static List<DataSource> collectFiles(String path, String pattern) {
        File folder = new File(path);
        List<File> files = new ArrayList<>();
        for (File file : folder.listFiles()) {
            if (file.isDirectory()) {
                files.addAll(collectFiles(file.getAbsolutePath(), pattern));
            } else {
                String fileName = normalizeFilename(file.getName());
                if (fileName.contains(pattern)) {
                    files.add(new DataSource(fileName, file));
                }
            }
        }
        return files;
    }

    private static String normalizeFilename(String fileName) {
        // remove any duplicate or trailing slashes from the filename
        return fileName.replaceAll(""[/\\\\]+$"", """");
    }
}"
221,"import javax.servlet.*;

public class MyDAVProcessor implements DAVProcessor {
    private final ServletContext context;
    private final DAVLogger logger;
    private final DAVRepository repository;
    private final ServletConfig config;

    public MyDAVProcessor(ServletContext context) {
        this.context = context;
        this.logger = new DAVLogger(context);
        this.repository = new DAVRepository(context, logger);
        this.config = context.getServletConfig();
    }

    @Override
    public void init() throws ServletException {
        // Initialize the repository and set up any necessary data structures
        repository.init();
    }

    @Override
    public void service(DAVRequest request, DAVResponse response) throws IOException {
        // Process the request using the repository
        String repositoryKey = getRepositoryKey(request);
        repository.service(repositoryKey, request, response);
    }

    @Override
    public void destroy() {
        // Clean up any resources used by the repository
        repository.destroy();
    }

    @Override
    public String getServletInfo() {
        return ""MyDAVProcessor"";
    }

    private String getRepositoryKey(DAVRequest request) {
        // Determine the key for the repository based on the request
        return request.getPath();
    }
}"
222,"import java.util.List;

public class RecordComparator implements Comparator<Record> {
    @Override
    public int compare(Record r1, Record r2) {
        // compare the records based on their schema
        return 0;
    }
}

public class Transaction {
    private List<TempTable> sortedTables;

    public Transaction() {
        this.sortedTables = new ArrayList<>();
    }

    public void addSortedTable(TempTable table) {
        this.sortedTables.add(table);
    }

    public List<TempTable> getSortedTables() {
        return this.sortedTables;
    }
}

public class TempTable {
    private Schema schema;

    public TempTable(Schema schema) {
        this.schema = schema;
    }

    public Schema getSchema() {
        return this.schema;
    }
}

public class Scan {
    private List<TempTable> tables;
    private int blocksAccessed;
    private int distinctValues;
    private int recordsOutput;
    private boolean copy;
    private List<TempTable> splitIntoRuns;

    public Scan(List<TempTable> tables, int blocksAccessed, int distinctValues, int recordsOutput, boolean copy) {
        this.tables = tables;
        this.blocksAccessed = blocksAccessed;
        this.distinctValues = distinctValues;
        this.recordsOutput = recordsOutput;
        this.copy = copy;
    }

    public List<TempTable> getTables() {
        return this.tables;
    }

    public int getBlocksAccessed() {
        return this.blocksAccessed;
    }

    public int getDistinctValues() {
        return this.distinctValues;
    }

    public int getRecordsOutput() {
        return this.recordsOutput;
    }

    public boolean isCopy() {
        return this.copy;
    }

    public List<TempTable> splitIntoRuns() {
        // implement the splitting logic here
        return null;
    }
}

public class MergeSort {
    private Scan scan;

    public MergeSort(Scan scan) {
        this.scan = scan;
    }

    public void mergeSort() {
        // implement the mergesort logic here
    }
}"
223,"import static org.junit.jupiter.api.Assertions.*;
import org.junit.jupiter.api.BeforeEach;
import org.junit.jupiter.api.Test;

class LogEntryRequestTest {
    private LogEntryRequest logEntryRequest;

    @BeforeEach
    void setup() {
        logEntryRequest = new LogEntryRequest();
    }

    @Test
    void testSetDuration() {
        long duration = 10L;
        logEntryRequest.setDuration(duration);
        assertEquals(duration, logEntryRequest.getDuration());
    }

    @Test
    void testGetResponseStringCsv() {
        String responseString = ""response"";
        logEntryRequest.setResponseStringCsv(responseString);
        assertEquals(responseString, logEntryRequest.getResponseStringCsv());
    }

    @Test
    void testGetTsSend() {
        long tsSend = 10L;
        logEntryRequest.setTsSend(tsSend);
        assertEquals(tsSend, logEntryRequest.getTsSend());
    }

    @Test
    void testGetTsReceived() {
        long tsReceived = 20L;
        logEntryRequest.setTsReceived(tsReceived);
        assertEquals(tsReceived, logEntryRequest.getTsReceived());
    }

    @Test
    void testSetResponseString() {
        String responseString = ""response"";
        logEntryRequest.setResponseString(responseString);
        assertEquals(responseString, logEntryRequest.getResponseString());
    }

    @Test
    void testGetFaultFlag() {
        boolean faultFlag = true;
        logEntryRequest.setFaultFlag(faultFlag);
        assertEquals(faultFlag, logEntryRequest.getFaultFlag());
    }

    @Test
    void testSetFaultFlag() {
        boolean faultFlag = false;
        logEntryRequest.setFaultFlag(faultFlag);
        assertEquals(faultFlag, logEntryRequest.getFaultFlag());
    }

    @Test
    void testGetErrorFlag() {
        boolean errorFlag = true;
        logEntryRequest.setErrorFlag(errorFlag);
        assertEquals(errorFlag, logEntryRequest.getErrorFlag());
    }

    @Test
    void testSetThreadNumber() {
        int threadNumber = 10;
        logEntryRequest.setThreadNumber(threadNumber);
        assertEquals(threadNumber, logEntryRequest.getThreadNumber());
    }

    @Test
    void testSetTsSend() {
        long tsSend = 10L;
        logEntryRequest.setTsSend(tsSend);
        assertEquals(tsSend, logEntryRequest.getTsSend());
    }

    @Test
    void testSetTsReceived() {
        long tsReceived = 20L;
        logEntryRequest.setTsReceived(tsReceived);
        assertEquals(tsReceived, logEntryRequest.getTsReceived());
    }

    @Test
    void testGetDuration() {
        long duration = 10L;
        logEntryRequest.setDuration(duration);
        assertEquals(duration, logEntryRequest.getDuration());
    }

    @Test
    void testGetThreadNumber() {
        int threadNumber = 10;
        logEntryRequest.setThreadNumber(threadNumber);
        assertEquals(threadNumber, logEntryRequest.getThreadNumber());
    }
}"
224,"public boolean moveNext() {
    // Move to the next index record if possible
    if (idx.hasNext()) {
        idx.next();
        return true;
    }

    // If there are no more index records, move to the next LHS record and reset the index
    else if (ts.hasNext()) {
        ts.next();
        resetIndex();
        return true;
    }

    // If there are no more LHS records, return false
    else {
        close();
        return false;
    }
}"
225,"package com.example;

import java.util.List;

public class PopulationCovariance {
    private StatsAccumulator yStats;
    private StatsAccumulator xStats;
    private long count = 0;

    public PopulationCovariance() {}

    public void add(double value) {
        this.yStats.add(value);
        this.xStats.add(value);
        this.count++;
    }

    public void addAll(List<Double> values) {
        for (double value : values) {
            this.yStats.add(value);
            this.xStats.add(value);
            this.count++;
        }
    }

    public double sampleCovariance() {
        if (this.count < 2) {
            return Double.NaN;
        } else {
            return this.yStats.mean() * this.xStats.mean();
        }
    }

    public double ensurePositive(double value) {
        return Math.max(value, 0);
    }

    public double ensureInUnitRange(double value) {
        if (value < 0 || value > 1) {
            return Double.NaN;
        } else {
            return value;
        }
    }

    public long count() {
        return this.count;
    }

    public double pearsonsCorrelationCoefficient() {
        double covariance = this.sampleCovariance();
        if (covariance == Double.NaN) {
            return Double.NaN;
        } else {
            return covariance / Math.sqrt(this.xStats.variance()) * Math.sqrt(this.yStats.variance());
        }
    }

    public LinearTransformation leastSquaresFit() {
        double[] x = this.xStats.snapshot();
        double[] y = this.yStats.snapshot();
        return new LinearTransformation(new LeastSquaresRegression(x, y));
    }
}"
226,"package net.sf.marineapi.nmea.parser;

import java.time.Instant;
import java.time.LocalTime;
import java.time.OffsetDateTime;
import java.time.temporal.ChronoField;
import java.util.Calendar;
import static org.junit.Assert.*;
import org.junit.Test;

public class ZDAParserTest {
    private final ZDAParser zda = new ZDAParser();

    @Test
    public void testGetYear() {
        assertEquals(1900, zda.getYear());
    }

    @Test
    public void testGetDate() {
        assertEquals(1, zda.getDay());
        assertEquals(1, zda.getMonth());
    }

    @Test
    public void testSetTimeAndLocalZone() {
        zda.setTime(OffsetDateTime.now().toInstant());
        assertNotNull(zda.getLocalZoneMinutes());
        assertNotNull(zda.getLocalZoneHours());
    }

    @Test
    public void testConstructor() {
        ZDAParser zda2 = new ZDAParser(""180915"");
        assertEquals(18, zda2.getYear());
        assertEquals(9, zda2.getMonth());
        assertEquals(15, zda2.getDay());
    }

    @Test
    public void testGetTime() {
        Instant instant = OffsetDateTime.now().toInstant();
        Calendar calendar = Calendar.getInstance();
        calendar.setTimeInMillis(instant.toEpochMilli());
        assertEquals(calendar.get(ChronoField.HOUR_OF_DAY), zda.getHours());
        assertEquals(calendar.get(ChronoField.MINUTE_OF_HOUR), zda.getMinutes());
    }

    @Test
    public void testToDate() {
        OffsetDateTime date = OffsetDateTime.now();
        ZDAParser zda2 = new ZDAParser(""180915"");
        assertEquals(date.getYear(), zda2.toDate().getYear());
        assertEquals(date.getMonthValue(), zda2.toDate().getMonthValue());
        assertEquals(date.getDayOfMonth(), zda2.toDate().getDayOfMonth());
    }

    @Test
    public void testSetLocalZoneMinutes() {
        zda.setLocalZoneMinutes(30);
        assertNotNull(zda.getLocalZoneMinutes());
    }

    @Test
    public void testSetLocalZoneHours() {
        zda.setLocalZoneHours(3);
        assertNotNull(zda.getLocalZoneHours());
    }

    @Test
    public void testSetTime() {
        OffsetDateTime date = OffsetDateTime.now();
        ZDAParser zda2 = new ZDAParser(""180915"");
        zda2.setTime(date);
        assertEquals(date.getYear(), zda2.toDate().getYear());
        assertEquals(date.getMonthValue(), zda2.toDate().getMonthValue());
        assertEquals(date.getDayOfMonth(), zda2.toDate().getDayOfMonth());
    }

    @Test
    public void testGetDay() {
        assertEquals(1, zda.getDay());
    }

    @Test
    public void testGetMonth() {
        assertEquals(1, zda.getMonth());
    }

    @Test
    public void testSetDate() {
        ZDAParser zda2 = new ZDAParser(""180915"");
        zda2.setDate(Calendar.getInstance());
        assertNotNull(zda2.toDate().getYear());
        assertNotNull(zda2.toDate().getMonthValue());
        assertNotNull(zda2.toDate().getDayOfMonth());
    }
}"
227,"public class Batch {
    private long batchId;
    private String batchStatus;
    private Long totalElapsedSeconds;
    private List<TestResultDTO> testResultLst;
    private String startTime;
    private String endTime;
    
    public void setBatchId(Long batchId) {
        this.batchId = batchId;
    }
    
    public Long getBatchId() {
        return batchId;
    }
    
    public void setTotalElapsedSeconds(Long totalElapsedSeconds) {
        this.totalElapsedSeconds = totalElapsedSeconds;
    }
    
    public Long getTotalElapsedSeconds() {
        return totalElapsedSeconds;
    }
    
    public void setTestResultLst(List<TestResultDTO> testResultLst) {
        this.testResultLst = testResultLst;
    }
    
    public List<TestResultDTO> getTestResultLst() {
        return testResultLst;
    }
    
    public void setStartTime(String startTime) {
        this.startTime = startTime;
    }
    
    public String getStartTime() {
        return startTime;
    }
    
    public void setEndTime(String endTime) {
        this.endTime = endTime;
    }
    
    public String getEndTime() {
        return endTime;
    }
    
    public void setBatchStatus(String batchStatus) {
        this.batchStatus = batchStatus;
    }
    
    public String getBatchStatus() {
        return batchStatus;
    }
    
    public Long getTotalElapsedMinutes() {
        if (totalElapsedSeconds == null) {
            return null;
        } else {
            return totalElapsedSeconds / 60L;
        }
    }
    
    public void setTotalElapsedMinutes(Long totalElapsedMinutes) {
        this.totalElapsedMinutes = totalElapsedMinutes;
    }
}"
228,"// Java code for the task: returns true if the specified field is in the schema
public class Schema {
    private Map<String, FieldInfo> info;

    public boolean hasField(String field) {
        return info.containsKey(field);
    }
}

// Java code for the task: int length -> int type -> Map<String,FieldInfo> info | void add -> void addStringField -> void addAll -> void addField -> void addIntField -> int length -> Collection<String> fields -> int type
public class FieldInfo {
    private String fieldName;
    private int type;

    public FieldInfo(String fieldName, int type) {
        this.fieldName = fieldName;
        this.type = type;
    }

    public void addField(String fieldName, int type) {
        // Add the field to the schema with the specified name and type
        info.put(fieldName, new FieldInfo(fieldName, type));
    }

    public void addAll(Map<String, FieldInfo> fields) {
        // Add all the fields from the input map to the schema
        for (Map.Entry<String, FieldInfo> entry : fields.entrySet()) {
            String fieldName = entry.getKey();
            int type = entry.getValue().type;
            addField(fieldName, type);
        }
    }

    public void addIntField(String fieldName) {
        // Add an integer field with the specified name to the schema
        info.put(fieldName, new FieldInfo(fieldName, Type.INT));
    }

    public void addStringField(String fieldName) {
        // Add a string field with the specified name to the schema
        info.put(fieldName, new FieldInfo(fieldName, Type.STRING));
    }

    public int length() {
        // Return the number of fields in the schema
        return info.size();
    }

    public Collection<String> fields() {
        // Return a collection of field names in the schema
        return info.keySet();
    }
}"
229,"import java.util.Set;

public class FileManager {
    private Set<InodeFile> mFiles;
    private long sTtlIntervalMs;
    private long mTtlIntervalStartTimeMs;

    public void removeFile(long fileId) {
        // Remove the file from the set of files with the given ID.
        mFiles.removeIf(file -> file.getId() == fileId);
    }

    public long getTtlIntervalMs() {
        return sTtlIntervalMs;
    }

    @Override
    public int hashCode() {
        // Hash code for the set of files with the given TTL interval.
        return mFiles.stream().map(file -> file.getId()).collect(Collectors.toSet());
    }

    @Override
    public int compareTo(FileManager other) {
        // Compare this object to another object of the same class.
        if (other == null) {
            return 1;
        }
        Set<InodeFile> otherFiles = other.getFiles();
        Set<InodeFile> myFiles = mFiles;
        if (myFiles.size() != otherFiles.size()) {
            return myFiles.size() - otherFiles.size();
        }
        for (InodeFile file : myFiles) {
            InodeFile otherFile = otherFiles.stream().filter(file -> file.getId() == file.getId()).findFirst().orElse(null);
            if (!Objects.equals(otherFile, file)) {
                return -1;
            }
        }
        return 0;
    }

    public Set<InodeFile> getFiles() {
        // Get the set of files with the given TTL interval.
        return mFiles;
    }

    public long getTtlIntervalStartTimeMs() {
        // Get the start time of the TTL interval.
        return mTtlIntervalStartTimeMs;
    }

    public long getTtlIntervalEndTimeMs() {
        // Get the end time of the TTL interval.
        return sTtlIntervalMs + mTtlIntervalStartTimeMs;
    }

    public void addFile(InodeFile file) {
        // Add a file to the set of files with the given TTL interval.
        mFiles.add(file);
    }
}"
